Date,Country Name,iOS,Android,Unknown,Windows,Samsung,Nokia Unknown,BlackBerry OS,Linux,Other,Series 40,SymbianOS,Sony Ericsson,Playstation,LG,OS X,Maemo 5,bada,Nintendo,Nintendo 3DS,MeeGo,JAVA,Firefox OS,Tizen,WAP,webOS,LiMo,Motorola,Palm,KaiOS,Rex,DangerOS,Brew,Sailfish
2015-10-01,Hungary,15.86,72.65,0.34,8.47,0.27,0.24,0.45,0.49,0.01,0.56,0.46,0.04,0.04,0.07,,,0.02,,,,,0.03,,,,,,,,,,,
2015-11-01,Hungary,16.31,72.58,0.32,8.53,0.26,0.22,0.42,0.24,0.0,0.49,0.47,0.03,0.02,0.06,,,0.02,,,,,0.01,,,,,,,,,,,
2015-12-01,Hungary,17.24,72.57,0.34,7.75,0.31,0.2,0.44,0.2,0.0,0.43,0.36,0.03,0.02,0.05,,,0.04,,,,,0.01,,,,,,,,,,,
2012-01-01,Portugal,30.16,36.0,2.67,0.96,1.29,,4.47,0.38,0.02,0.0,19.52,1.71,1.04,0.04,0.0,0.13,1.13,0.09,0.19,0.04,,,,,,0.14,,,,,,,
2012-02-01,Portugal,31.54,37.19,2.16,1.04,0.99,,4.31,0.42,0.01,0.0,18.03,1.66,0.97,0.04,0.0,0.15,0.95,0.21,0.16,0.04,,,,,,0.13,,,,,,,
2012-03-01,Portugal,32.04,36.47,2.25,1.04,1.01,,4.96,0.45,0.0,0.0,17.03,1.65,1.26,0.04,0.0,0.12,1.03,0.28,0.2,0.06,,,,,,0.11,,,,,,,
2012-04-01,Portugal,31.27,36.26,1.83,1.29,1.24,,4.94,0.33,0.0,0.44,18.28,1.04,1.16,0.03,0.0,0.11,0.77,0.54,0.33,0.04,,,,,,0.11,,,,,,,
2012-05-01,Portugal,32.32,37.83,2.28,1.41,1.37,,4.8,0.32,0.01,1.86,14.11,0.57,1.05,0.06,0.0,0.1,0.88,0.25,0.63,0.06,,,,,,0.11,,,,,,,
2012-06-01,Portugal,33.38,39.38,2.72,1.33,1.04,,4.52,0.35,0.0,2.11,11.38,0.47,1.79,0.04,0.0,0.08,0.71,0.16,0.44,0.06,,,,,,0.05,,,,,,,
2012-07-01,Portugal,34.64,38.79,2.3,1.63,1.19,,4.1,0.35,0.0,2.09,10.58,0.53,1.66,0.05,0.09,0.07,0.76,0.17,0.92,0.04,,,,,,0.03,,,,,,,
2012-08-01,Portugal,35.12,41.83,2.15,2.1,1.1,,3.01,0.33,0.01,1.79,8.11,0.53,2.02,0.02,0.1,0.06,0.74,0.21,0.68,0.05,,,,,,0.05,,,,,,,
2012-09-01,Portugal,34.67,43.42,2.51,2.29,0.88,,2.73,0.34,0.01,1.98,7.66,0.37,1.47,0.01,0.07,0.05,0.53,0.12,0.81,0.04,,,,,,0.04,,,,,,,
2012-10-01,Portugal,33.3,45.58,2.34,2.01,0.92,,3.07,0.27,0.01,1.91,7.88,0.38,0.98,0.05,0.06,0.04,0.55,0.11,0.46,0.04,,,,,,0.05,,,,,,,
2012-11-01,Portugal,32.18,46.6,2.49,1.97,0.8,,2.97,0.23,0.01,2.11,7.75,0.31,1.19,0.04,0.05,0.05,0.48,0.17,0.5,0.03,,,,,,0.07,,,,,,,
2012-12-01,Portugal,31.38,47.2,3.23,2.05,0.78,,3.02,0.18,0.01,2.11,7.3,0.38,1.17,0.02,0.01,0.04,0.42,0.09,0.55,0.04,,,,,,0.02,,,,,,,
2016-01-01,Isreal,24.47,54.62,0.86,0.43,0.02,0.14,19.3,0.02,0.02,0.07,0.04,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,Isreal,23.94,53.24,1.0,0.47,0.02,0.13,21.06,0.02,0.02,0.07,0.03,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,Isreal,25.1,59.89,0.69,0.42,0.02,0.15,13.56,0.02,0.02,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,Isreal,28.98,70.23,0.03,0.42,0.03,0.09,0.1,0.02,0.02,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,
2016-05-01,Isreal,29.09,69.96,0.06,0.46,0.05,0.11,0.13,0.02,0.02,0.06,0.03,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,Isreal,28.05,71.11,0.03,0.43,0.04,0.12,0.1,0.02,0.02,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,
2016-07-01,Isreal,27.46,71.77,0.03,0.39,0.04,0.1,0.08,0.02,0.02,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,
2016-08-01,Isreal,26.7,72.62,0.08,0.3,0.05,0.08,0.06,0.02,0.01,0.05,0.03,,,,,,,,,,,,,,,,,,,,,,
2016-09-01,Isreal,25.71,73.68,0.07,0.26,0.04,0.09,0.05,0.02,0.01,0.04,0.03,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,Isreal,26.29,73.18,0.05,0.24,0.05,0.06,0.05,0.01,0.02,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,
2016-11-01,Isreal,25.06,74.44,0.04,0.23,0.04,0.06,0.06,0.01,0.02,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,
2016-12-01,Isreal,25.4,74.07,0.05,0.21,0.06,0.06,0.07,0.01,0.01,0.05,0.02,,,,,,,,,,,,,,,,,,,,,,
2010-01-01,Greece,48.35,0.66,2.09,1.88,1.76,,0.28,,0.01,,27.84,15.89,0.82,0.23,,0.0,,0.15,,,0.04,,,,,0.0,,,,,,,
2010-02-01,Greece,50.61,0.74,1.89,1.68,1.54,,0.36,,0.0,,24.94,17.07,0.81,0.21,,0.0,,0.09,,,0.06,,,,,0.0,,,,,,,
2010-03-01,Greece,42.82,0.89,2.17,1.66,1.48,,0.29,,0.02,,28.88,20.44,0.98,0.16,,0.0,,0.16,,,0.05,,,,,0.0,,,,,,,
2010-04-01,Greece,41.39,1.04,3.47,1.33,1.77,,0.33,,0.01,,28.9,19.96,1.48,0.14,,0.0,,0.13,,,0.06,,,,,0.0,,,,,,,
2010-05-01,Greece,44.26,0.61,4.64,0.65,2.19,,0.29,,0.01,,24.8,20.85,1.45,0.06,,0.0,,0.14,,,0.05,,,,,0.0,,,,,,,
2010-06-01,Greece,40.59,0.83,5.09,0.68,2.43,,0.37,,0.01,,26.83,21.42,1.53,0.07,,0.0,,0.11,,,0.03,,,,,0.0,,,,,,,
2010-07-01,Greece,40.41,4.25,3.62,1.03,2.29,,0.46,,0.01,,25.38,21.16,1.02,0.23,,0.0,,0.11,,,0.01,,,,,0.0,,,,,,,
2010-08-01,Greece,40.49,6.02,3.43,0.99,2.27,,0.46,,0.01,,23.64,21.57,0.78,0.24,,0.0,,0.09,,,0.01,,,,,0.0,,,,,,,
2010-09-01,Greece,35.78,6.88,3.58,0.75,2.45,,0.42,,0.01,,26.14,23.18,0.52,0.2,,0.0,,0.07,,,0.01,,,,,0.0,,,,,,,
2010-10-01,Greece,34.19,8.43,2.4,1.2,2.03,,0.37,,0.01,,28.82,21.66,0.49,0.14,,0.0,,0.08,,,0.01,,,,,0.17,,,,,,,
2010-11-01,Greece,35.09,11.08,2.0,1.07,2.34,,0.45,,0.01,,25.2,21.62,0.48,0.22,,0.18,,0.09,,,0.01,,,,,0.17,,,,,,,
2010-12-01,Greece,35.81,14.77,1.75,1.02,2.59,,0.32,,0.0,,22.16,20.29,0.46,0.27,,0.26,,0.1,,,0.03,,,,,0.16,,,,,,,
2011-01-01,Hong Kong,57.34,15.83,0.69,0.42,1.29,,0.58,0.0,0.02,,12.3,11.2,0.08,0.03,,0.17,0.0,,,,,,,0.06,,,,,,,,,
2011-02-01,Hong Kong,59.51,16.65,0.96,0.56,1.11,,0.48,0.0,0.02,,10.35,10.07,0.07,0.02,,0.15,0.0,,,,,,,0.04,,,,,,,,,
2011-03-01,Hong Kong,56.8,17.33,0.79,0.55,1.33,,0.46,0.0,0.01,,11.35,11.18,0.06,0.01,,0.11,0.0,,,,,,,0.02,,,,,,,,,
2011-04-01,Hong Kong,52.73,19.28,0.9,0.42,1.28,,0.65,0.0,0.03,,12.81,11.45,0.09,0.03,,0.11,0.1,,,,,,,0.11,,,,,,,,,
2011-05-01,Hong Kong,50.13,21.22,1.18,0.33,1.23,,0.42,0.0,0.01,,13.04,11.62,0.11,0.03,,0.08,0.28,,,,,,,0.33,,,,,,,,,
2011-06-01,Hong Kong,46.28,22.3,1.37,0.27,1.46,,0.46,0.0,0.01,,14.84,11.89,0.14,0.05,,0.07,0.3,,,,,,,0.58,,,,,,,,,
2011-07-01,Hong Kong,45.89,24.63,1.25,0.23,1.48,,0.4,0.0,0.01,,13.23,9.58,0.12,0.03,,0.05,0.28,,,,,,,2.83,,,,,,,,,
2011-08-01,Hong Kong,46.47,27.31,1.19,0.23,1.36,,0.37,0.0,0.01,,12.16,8.28,0.06,0.02,,0.05,0.24,,,,,,,2.27,,,,,,,,,
2011-09-01,Hong Kong,45.57,32.98,1.45,0.27,0.98,,0.49,0.0,0.01,,10.55,5.0,0.12,0.01,,0.05,0.27,,,,,,,2.26,,,,,,,,,
2011-10-01,Hong Kong,46.53,34.24,1.68,0.25,0.85,,0.44,0.09,0.02,,10.52,3.76,0.12,0.02,,0.05,0.25,,,,,,,1.18,,,,,,,,,
2011-11-01,Hong Kong,45.66,35.91,1.63,0.25,1.16,,0.33,0.21,0.03,,10.48,3.21,0.11,0.01,,0.04,0.25,,,,,,,0.74,,,,,,,,,
2011-12-01,Hong Kong,43.7,37.31,3.05,0.23,1.07,,0.29,0.2,0.05,,10.34,2.64,0.14,0.01,,0.03,0.21,,,,,,,0.74,,,,,,,,,
2011-01-01,Colombia,15.7,4.68,4.76,0.98,2.43,,35.14,0.0,0.03,,25.37,9.65,0.52,0.36,,0.17,0.0,0.2,,,,,,,0.0,,0.0,,,,,,
2011-02-01,Colombia,14.08,4.62,4.41,1.06,2.45,,41.89,0.0,0.01,,24.46,6.08,0.41,0.18,,0.17,0.0,0.16,,,,,,,0.01,,0.0,,,,,,
2011-03-01,Colombia,13.25,4.93,4.52,0.91,2.84,,40.8,0.0,0.01,,25.33,6.3,0.37,0.22,,0.36,0.0,0.16,,,,,,,0.0,,0.0,,,,,,
2011-04-01,Colombia,11.71,5.15,4.41,0.72,3.66,,38.46,0.0,0.01,,28.37,6.45,0.33,0.2,,0.37,0.01,0.13,,,,,,,0.0,,0.0,,,,,,
2011-05-01,Colombia,10.33,4.8,6.64,0.69,4.44,,36.3,0.0,0.02,,29.96,5.84,0.33,0.25,,0.26,0.03,0.1,,,,,,,0.01,,0.0,,,,,,
2011-06-01,Colombia,9.81,5.69,6.72,0.58,5.16,,34.26,0.0,0.01,,30.45,6.54,0.29,0.25,,0.12,0.02,0.09,,,,,,,0.01,,0.0,,,,,,
2011-07-01,Colombia,10.69,7.24,6.9,0.63,4.9,,36.95,0.0,0.01,,26.26,5.69,0.31,0.18,,0.09,0.04,0.09,,,,,,,0.01,,0.0,,,,,,
2011-08-01,Colombia,11.45,8.29,6.58,0.55,4.97,,35.95,0.0,0.01,,26.96,4.36,0.4,0.16,,0.1,0.09,0.09,,,,,,,0.01,,0.0,,,,,,
2011-09-01,Colombia,14.64,9.96,6.11,0.61,4.51,,33.64,0.0,0.02,,26.26,3.43,0.41,0.11,,0.12,0.06,0.1,,,,,,,0.01,,0.0,,,,,,
2011-10-01,Colombia,17.67,12.97,5.2,0.63,4.59,,28.71,0.15,0.01,,25.66,3.3,0.54,0.09,,0.11,0.04,0.15,,,,,,,0.02,,0.15,,,,,,
2011-11-01,Colombia,21.0,15.12,4.8,0.67,4.43,,27.39,0.2,0.01,,22.94,2.29,0.59,0.06,,0.12,0.04,0.16,,,,,,,0.02,,0.16,,,,,,
2011-12-01,Colombia,21.71,16.97,3.83,0.57,4.75,,26.38,0.17,0.15,,21.73,2.14,0.88,0.05,,0.09,0.06,0.21,,,,,,,0.02,,0.29,,,,,,
2009-01-01,Finland,19.99,0.04,4.3,0.41,0.0,,0.0,,0.06,,74.49,0.0,0.68,,0.04,,,0.0,,,,,,,,,,,,,,,
2009-02-01,Finland,19.07,0.16,4.09,0.38,0.0,,0.01,,0.0,,75.66,0.0,0.58,,0.05,,,0.0,,,,,,,,,,,,,,,
2009-03-01,Finland,19.89,0.18,3.99,0.35,0.0,,0.0,,0.0,,75.03,0.0,0.49,,0.08,,,0.0,,,,,,,,,,,,,,,
2009-04-01,Finland,19.99,0.18,4.47,0.31,0.0,,0.0,,0.0,,74.56,0.0,0.4,,0.09,,,0.0,,,,,,,,,,,,,,,
2009-05-01,Finland,18.31,0.07,4.56,0.4,0.0,,0.0,,0.0,,76.09,0.0,0.47,,0.09,,,0.0,,,,,,,,,,,,,,,
2009-06-01,Finland,16.75,0.01,4.89,0.3,0.0,,0.01,,0.0,,77.54,0.0,0.4,,0.1,,,0.0,,,,,,,,,,,,,,,
2009-07-01,Finland,14.97,0.23,12.97,0.4,0.13,,0.0,,0.01,,70.2,0.48,0.54,,0.05,,,0.0,,,,,,,,,,,,,,,
2009-08-01,Finland,15.89,0.56,1.55,1.08,0.63,,0.03,,0.03,,77.79,1.72,0.59,,0.08,,,0.06,,,,,,,,,,,,,,,
2009-09-01,Finland,16.28,0.85,1.48,1.14,0.72,,0.01,,0.02,,77.41,1.76,0.25,,0.02,,,0.05,,,,,,,,,,,,,,,
2009-10-01,Finland,18.37,1.09,1.25,0.9,0.83,,0.01,,0.01,,75.64,1.54,0.29,,0.01,,,0.04,,,,,,,,,,,,,,,
2009-11-01,Finland,20.0,1.31,1.38,0.75,0.91,,0.03,,0.02,,73.66,1.6,0.32,,0.0,,,0.03,,,,,,,,,,,,,,,
2009-12-01,Finland,22.74,1.48,1.31,0.81,0.94,,0.02,,0.01,,70.72,1.52,0.39,,0.0,,,0.08,,,,,,,,,,,,,,,
2018-01-01,Iceland,45.68,53.42,,0.39,0.42,,,,0.04,,,,,,,,,,0.04,,,0.0,,,,,,,,,,,
2018-02-01,Iceland,46.26,52.79,,0.38,0.49,,,,0.03,,,,,,,,,,0.05,,,0.0,,,,,,,,,,,
2018-03-01,Iceland,47.36,52.1,,0.33,0.15,,,,0.02,,,,,,,,,,0.04,,,0.0,,,,,,,,,,,
2018-04-01,Iceland,47.6,51.88,,0.32,0.11,,,,0.03,,,,,,,,,,0.04,,,0.01,,,,,,,,,,,
2018-05-01,Iceland,46.06,53.57,,0.18,0.08,,,,0.04,,,,,,,,,,0.05,,,0.03,,,,,,,,,,,
2018-06-01,Iceland,43.15,56.33,,0.34,0.08,,,,0.03,,,,,,,,,,0.02,,,0.04,,,,,,,,,,,
2018-07-01,Iceland,42.18,57.38,,0.18,0.13,,,,0.05,,,,,,,,,,0.04,,,0.04,,,,,,,,,,,
2018-08-01,Iceland,41.39,58.22,,0.13,0.15,,,,0.04,,,,,,,,,,0.03,,,0.05,,,,,,,,,,,
2018-09-01,Iceland,43.09,56.54,,0.14,0.15,,,,0.01,,,,,,,,,,0.04,,,0.02,,,,,,,,,,,
2018-10-01,Iceland,45.36,54.37,,0.08,0.13,,,,0.02,,,,,,,,,,0.04,,,0.0,,,,,,,,,,,
2018-11-01,Iceland,52.93,46.64,,0.12,0.26,,,,0.02,,,,,,,,,,0.03,,,0.0,,,,,,,,,,,
2018-12-01,Iceland,45.11,54.53,,0.1,0.24,,,,0.02,,,,,,,,,,0.01,,,0.0,,,,,,,,,,,
2012-01-01,Macedonia,26.34,34.46,11.43,0.87,2.01,,0.77,0.27,0.01,0.0,17.93,4.8,0.07,0.02,,0.17,0.67,,0.0,0.15,,,,,,,,,,,,,
2012-02-01,Macedonia,27.79,34.74,11.87,1.19,2.06,,0.69,0.22,0.02,0.0,15.86,4.03,0.02,0.02,,0.21,1.27,,0.01,0.02,,,,,,,,,,,,,
2012-03-01,Macedonia,24.73,34.02,15.16,1.13,2.45,,0.77,0.26,0.01,0.0,16.16,3.69,0.02,0.02,,0.14,1.41,,0.0,0.03,,,,,,,,,,,,,
2012-04-01,Macedonia,24.03,35.36,12.84,0.98,2.07,,0.75,0.26,0.01,0.71,16.31,5.75,0.02,0.02,,0.11,0.74,,0.0,0.03,,,,,,,,,,,,,
2012-05-01,Macedonia,22.93,37.34,10.14,0.54,2.71,,0.77,0.29,0.02,2.94,13.17,8.36,0.01,0.04,,0.09,0.62,,0.01,0.03,,,,,,,,,,,,,
2012-06-01,Macedonia,23.4,37.79,8.42,0.63,2.18,,0.88,0.44,0.01,4.15,13.48,7.71,0.01,0.05,,0.17,0.61,,0.0,0.09,,,,,,,,,,,,,
2012-07-01,Macedonia,25.19,39.99,8.56,2.32,2.46,,0.63,0.38,0.02,5.66,10.75,3.25,0.04,0.07,,0.09,0.55,,0.0,0.02,,,,,,,,,,,,,
2012-08-01,Macedonia,23.74,45.9,8.74,0.91,2.02,,0.65,0.32,0.01,4.35,10.67,2.08,0.04,0.08,,0.09,0.36,,0.0,0.03,,,,,,,,,,,,,
2012-09-01,Macedonia,25.21,46.14,7.91,0.85,1.86,,0.67,0.21,0.02,4.42,9.46,2.63,0.02,0.05,,0.08,0.34,,0.0,0.12,,,,,,,,,,,,,
2012-10-01,Macedonia,22.23,49.91,7.47,0.82,1.69,,0.62,0.17,0.02,4.81,9.66,2.06,0.02,0.06,,0.07,0.34,,0.0,0.07,,,,,,,,,,,,,
2012-11-01,Macedonia,19.69,51.76,9.68,0.84,1.86,,0.63,0.17,0.01,5.05,8.04,1.65,0.05,0.08,,0.14,0.32,,0.0,0.02,,,,,,,,,,,,,
2012-12-01,Macedonia,18.67,49.59,10.38,1.03,2.03,,0.61,0.25,0.0,6.41,9.01,1.38,0.03,0.04,,0.1,0.36,,0.07,0.02,,,,,,,,,,,,,
2009-01-01,United States Of America,59.18,1.75,14.27,4.58,0.0,,2.16,3.33,0.0,,5.61,0.0,7.51,0.0,0.22,,,0.0,,,,,,,0.0,,0.0,1.39,,0.0,,,
2009-02-01,United States Of America,60.48,5.47,5.9,4.5,0.0,,12.36,0.0,0.0,,3.05,0.0,6.39,0.0,0.24,,,0.0,,,,,,,0.0,,0.0,1.61,,0.0,,,
2009-03-01,United States Of America,68.06,6.12,6.48,3.77,0.0,,4.74,0.0,0.01,,2.74,0.0,6.35,0.0,0.22,,,0.0,,,,,,,0.0,,0.0,1.51,,0.0,,,
2009-04-01,United States Of America,69.79,5.56,6.35,3.25,0.0,,5.52,0.0,0.0,,2.47,0.0,5.4,0.0,0.21,,,0.0,,,,,,,0.0,,0.0,1.44,,0.0,,,
2009-05-01,United States Of America,63.1,5.47,6.36,2.87,0.0,,12.98,0.0,0.0,,2.64,0.0,5.02,0.0,0.21,,,0.0,,,,,,,0.0,,0.0,1.34,,0.0,,,
2009-06-01,United States Of America,59.98,0.3,7.37,2.84,0.0,,20.07,0.0,0.0,,2.95,0.0,5.04,0.0,0.15,,,0.0,,,,,,,0.0,,0.0,1.31,,0.0,,,
2009-07-01,United States Of America,56.64,5.19,7.38,2.56,0.58,,20.13,0.0,0.0,,1.1,0.11,4.43,0.14,0.13,,,0.17,,,,,,,0.22,,0.01,1.09,,0.12,,,
2009-08-01,United States Of America,57.6,5.45,4.57,2.76,2.2,,17.69,0.0,0.0,,1.36,0.43,3.84,0.75,0.11,,,0.69,,,,,,,1.06,,0.07,0.96,,0.46,,,
2009-09-01,United States Of America,55.92,5.94,5.31,2.79,2.25,,16.8,0.0,0.0,,2.82,0.58,3.27,0.79,0.09,,,0.62,,,,,,,1.23,,0.06,1.05,,0.46,,,
2009-10-01,United States Of America,56.24,6.83,5.14,2.1,2.2,,17.73,0.0,0.0,,1.94,0.55,3.02,0.66,0.09,,,0.56,,,,,,,1.63,,0.05,0.85,,0.41,,,
2009-11-01,United States Of America,51.9,8.23,4.53,1.56,2.07,,23.14,0.0,0.0,,1.73,0.48,2.85,0.57,0.06,,,0.48,,,,,,,1.31,,0.03,0.71,,0.34,,,
2009-12-01,United States Of America,53.26,10.62,4.76,1.31,2.05,,19.66,0.0,0.03,,1.59,0.49,2.83,0.57,0.05,,,0.71,,,,,,,1.15,,0.04,0.6,,0.3,,,
2016-01-01,Russian Federation,25.81,64.03,2.12,4.49,0.4,0.44,0.5,0.3,0.02,0.89,0.75,0.06,0.04,0.06,,,0.1,,,,,,,,,,,,,,,,
2016-02-01,Russian Federation,26.2,63.97,2.25,4.15,0.36,0.45,0.49,0.17,0.02,0.87,0.83,0.04,0.05,0.05,,,0.09,,,,,,,,,,,,,,,,
2016-03-01,Russian Federation,26.24,64.65,2.49,3.63,0.34,0.42,0.17,0.18,0.02,0.78,0.84,0.05,0.07,0.04,,,0.09,,,,,,,,,,,,,,,,
2016-04-01,Russian Federation,25.71,65.03,2.22,3.88,0.43,0.41,0.47,0.19,0.02,0.69,0.73,0.06,0.05,0.04,,,0.08,,,,,,,,,,,,,,,,
2016-05-01,Russian Federation,25.12,65.27,2.33,4.01,0.35,0.43,0.68,0.24,0.02,0.72,0.63,0.04,0.05,0.04,,,0.08,,,,,,,,,,,,,,,,
2016-06-01,Russian Federation,25.76,65.64,1.7,3.56,0.35,0.41,0.39,0.66,0.02,0.7,0.6,0.04,0.03,0.06,,,0.06,,,,,,,,,,,,,,,,
2016-07-01,Russian Federation,20.37,74.17,0.85,2.51,0.28,0.32,0.2,0.16,0.01,0.57,0.41,0.03,0.04,0.03,,,0.05,,,,,,,,,,,,,,,,
2016-08-01,Russian Federation,25.86,68.16,0.57,3.02,0.32,0.37,0.18,0.18,0.01,0.67,0.48,0.04,0.06,0.03,,,0.05,,,,,,,,,,,,,,,,
2016-09-01,Russian Federation,26.4,67.7,0.49,3.11,0.33,0.38,0.15,0.14,0.01,0.63,0.48,0.04,0.05,0.03,,,0.05,,,,,,,,,,,,,,,,
2016-10-01,Russian Federation,27.17,66.73,0.56,3.42,0.34,0.31,0.16,0.08,0.03,0.59,0.44,0.04,0.04,0.04,,,0.05,,,,,,,,,,,,,,,,
2016-11-01,Russian Federation,26.23,67.66,0.35,3.43,0.32,0.29,0.25,0.3,0.02,0.59,0.41,0.03,0.04,0.04,,,0.05,,,,,,,,,,,,,,,,
2016-12-01,Russian Federation,25.52,69.19,0.39,2.86,0.32,0.31,0.18,0.16,0.01,0.54,0.39,0.04,0.03,0.02,,,0.04,,,,,,,,,,,,,,,,
2016-01-01,Sweden,56.43,42.12,0.06,1.01,0.13,0.05,0.06,0.02,0.02,0.06,0.02,0.01,,,,,,,,,,,,,,,,,,,,,
2016-02-01,Sweden,55.71,42.78,0.06,1.03,0.16,0.05,0.06,0.02,0.02,0.06,0.02,0.01,,,,,,,,,,,,,,,,,,,,,
2016-03-01,Sweden,53.61,44.93,0.05,1.0,0.16,0.05,0.03,0.03,0.02,0.06,0.02,0.02,,,,,,,,,,,,,,,,,,,,,
2016-04-01,Sweden,52.09,46.3,0.06,1.04,0.18,0.06,0.1,0.03,0.02,0.07,0.02,0.03,,,,,,,,,,,,,,,,,,,,,
2016-05-01,Sweden,52.42,45.92,0.05,1.09,0.16,0.05,0.13,0.02,0.02,0.08,0.03,0.02,,,,,,,,,,,,,,,,,,,,,
2016-06-01,Sweden,51.32,47.25,0.03,1.02,0.14,0.05,0.06,0.02,0.02,0.08,0.02,0.01,,,,,,,,,,,,,,,,,,,,,
2016-07-01,Sweden,51.94,46.57,0.04,0.99,0.13,0.06,0.04,0.11,0.02,0.07,0.02,0.01,,,,,,,,,,,,,,,,,,,,,
2016-08-01,Sweden,51.34,47.27,0.03,0.99,0.13,0.06,0.03,0.02,0.02,0.08,0.03,0.01,,,,,,,,,,,,,,,,,,,,,
2016-09-01,Sweden,50.93,47.77,0.04,0.9,0.15,0.05,0.03,0.02,0.02,0.06,0.03,0.01,,,,,,,,,,,,,,,,,,,,,
2016-10-01,Sweden,52.9,45.99,0.03,0.82,0.14,0.02,0.03,0.01,0.01,0.02,0.01,0.01,,,,,,,,,,,,,,,,,,,,,
2016-11-01,Sweden,52.72,46.23,0.02,0.78,0.11,0.02,0.03,0.03,0.01,0.02,0.01,0.0,,,,,,,,,,,,,,,,,,,,,
2016-12-01,Sweden,51.97,47.05,0.03,0.69,0.13,0.03,0.02,0.01,0.01,0.05,0.01,0.01,,,,,,,,,,,,,,,,,,,,,
2010-01-01,Egypt,4.41,0.05,2.3,0.52,1.03,,0.28,,0.0,,88.88,2.4,0.1,0.03,,0.0,,,,,,,,,,,,,,,,,
2010-02-01,Egypt,4.51,0.07,2.82,0.36,1.05,,0.32,,0.01,,88.29,2.43,0.11,0.02,,0.0,,,,,,,,,,,,,,,,,
2010-03-01,Egypt,3.56,0.33,2.82,0.36,1.11,,0.44,,0.01,,88.91,2.36,0.1,0.01,,0.0,,,,,,,,,,,,,,,,,
2010-04-01,Egypt,3.71,0.24,3.31,0.34,1.32,,0.53,,0.01,,88.01,2.35,0.16,0.02,,0.0,,,,,,,,,,,,,,,,,
2010-05-01,Egypt,4.0,0.07,4.41,0.13,1.61,,0.52,,0.01,,86.64,2.46,0.15,0.01,,0.0,,,,,,,,,,,,,,,,,
2010-06-01,Egypt,3.74,0.1,4.47,0.11,1.74,,0.62,,0.01,,86.48,2.56,0.18,0.0,,0.0,,,,,,,,,,,,,,,,,
2010-07-01,Egypt,3.6,0.36,3.65,0.23,1.79,,1.13,,0.01,,86.95,2.11,0.16,0.02,,0.0,,,,,,,,,,,,,,,,,
2010-08-01,Egypt,4.16,0.43,4.17,0.29,1.71,,1.21,,0.01,,85.55,1.99,0.43,0.05,,0.0,,,,,,,,,,,,,,,,,
2010-09-01,Egypt,3.51,0.55,4.69,0.19,1.82,,1.3,,0.02,,85.57,2.08,0.2,0.08,,0.0,,,,,,,,,,,,,,,,,
2010-10-01,Egypt,3.25,0.66,4.0,0.29,1.74,,1.27,,0.01,,86.62,2.0,0.06,0.09,,0.0,,,,,,,,,,,,,,,,,
2010-11-01,Egypt,3.39,0.75,4.58,0.22,2.14,,1.46,,0.0,,85.09,1.96,0.04,0.1,,0.27,,,,,,,,,,,,,,,,,
2010-12-01,Egypt,4.05,1.08,4.65,0.25,3.33,,1.73,,0.01,,82.51,1.8,0.06,0.11,,0.41,,,,,,,,,,,,,,,,,
2016-01-01,Canada,53.99,42.45,0.08,0.68,0.07,0.02,2.57,0.01,0.03,,,,0.08,,,,,,0.02,,,,0.0,,,,,,,,,,
2016-02-01,Canada,54.42,41.85,0.07,0.62,0.08,0.02,2.81,0.02,0.02,,,,0.06,,,,,,0.02,,,,0.0,,,,,,,,,,
2016-03-01,Canada,54.02,40.0,0.21,0.49,0.06,0.02,5.09,0.01,0.02,,,,0.05,,,,,,0.02,,,,0.0,,,,,,,,,,
2016-04-01,Canada,49.87,40.38,0.41,0.53,0.07,0.03,8.6,0.02,0.02,,,,0.06,,,,,,0.02,,,,0.0,,,,,,,,,,
2016-05-01,Canada,49.75,40.89,0.38,0.52,0.07,0.03,8.22,0.03,0.02,,,,0.06,,,,,,0.02,,,,0.0,,,,,,,,,,
2016-06-01,Canada,50.03,41.58,0.3,0.54,0.07,0.03,7.3,0.02,0.02,,,,0.07,,,,,,0.03,,,,0.0,,,,,,,,,,
2016-07-01,Canada,48.35,43.94,0.38,0.51,0.08,0.05,6.55,0.04,0.02,,,,0.06,,,,,,0.03,,,,0.0,,,,,,,,,,
2016-08-01,Canada,45.33,47.48,1.24,0.54,0.08,0.34,4.79,0.04,0.05,,,,0.06,,,,,,0.03,,,,0.02,,,,,,,,,,
2016-09-01,Canada,42.31,50.36,0.62,0.67,0.09,0.18,5.41,0.05,0.11,,,,0.04,,,,,,0.03,,,,0.12,,,,,,,,,,
2016-10-01,Canada,51.54,40.33,0.27,0.43,0.11,0.02,7.19,0.01,0.01,,,,0.05,,,,,,0.03,,,,0.0,,,,,,,,,,
